鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中山區,房地(土地+建物),民權東路二段９２巷２弄１２號,88.0,都市：其他:第三種住宅區。,,,1100602,土地1建物1車位0,全,三層,透天厝,,加強磚造,,220.5,3,3,3,有,無,51880000,235283,,0.0,0,頂樓加蓋；,RPSNMLLLOHGGFCA47EA,220.5,0.0,0.0,無,117
內湖區,房地(土地+建物)+車位,瑞光路５１３巷３２號十樓,122.21,都市：其他:科技工業區(A區)(不得作住宅使用)。,,,1100426,土地1建物2車位5,十層，見使用執照,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0871015,622.78,0,0,0,無,有,87742308,173918,坡道平面,161.4,7500000,,RPUNMLLLOHGGFCA67EA,329.89,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,洲子街１１４號十樓,123.8,都市：其他:科技工業區(A區)(不得作住宅使用)。,,,1100426,土地1建物2車位4,十層，見使用執照,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0871015,596.54,0,0,0,無,有,87293658,173920,坡道平面,129.12,6000000,,RPVNMLLLOHGGFCA77EA,334.22,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,洲子街１０６號十樓,175.35,都市：其他:科技工業區(A區)(不得作住宅使用)。,,,1100426,土地1建物3車位6,十層，見使用執照,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0871015,858.72,0,0,0,無,有,124664142,173921,坡道平面,193.68,9000000,,RPXNMLLLOHGGFCA97EA,476.39,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,洲子街１１０號十樓,117.96,都市：其他:科技工業區(A區)(不得作住宅使用)。,,,1100426,土地1建物2車位5,十層，見使用執照,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0871015,608.73,0,0,0,無,有,85299892,173921,坡道平面,161.4,7500000,,RPOOMLLLOHGGFCA17EA,320.42,0.0,0.0,有,
中山區,房地(土地+建物),民生東路二段１１５巷２５弄１號四樓,23.25,都市：其他:第三種住宅區。,,,1100503,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590811,58.39,3,2,2,有,無,8360000,143175,,0.0,0,含土地增值稅或其他稅費760000元；其他                    ；親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPRPMLLLOHGGFCA57EA,58.39,0.0,0.0,無,
中山區,房地(土地+建物),林森北路１３３巷３０號四樓,19.0,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種住宅區)。,,,1100511,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,59.93,3,3,2,有,無,11380000,189888,,0.0,0,頂樓加蓋；其他增建；,RPTPMLLLOHGGFCA77EA,59.93,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,行善路３３３巷８號五樓,41.41,都市：其他:住宅區。,,,1100526,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010120,335.64,3,2,2,有,有,62200000,223472,坡道平面,79.68,5000000,,RPOPMLSKOHGGFCA87EA,147.18,11.59,13.26,有,118
內湖區,房地(土地+建物)+車位,洲子街７２號八樓,68.94,都市：其他:科技工業區(A區)(不得作住宅使用)。,,,1100610,土地1建物1車位2,八層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0880204,325.2,6,1,0,有,有,50500000,180955,坡道平面,66.02,3600000,,RPXNMLMLOHGGFCA08EA,184.7,0.0,0.0,有,119
中山區,房地(土地+建物)+車位,基湖路１４５巷３１號五樓,68.27,都市：其他:住宅區(住商混合使用)。,,,1100513,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920822,184.62,4,2,2,有,無,44330000,240115,坡道平面,0.0,0,,RPWPMLLLOHGGFCA08EA,95.6,0.0,8.69,有,
中山區,房地(土地+建物),民生東路一段２５號七樓之３４,4.07,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100511,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690815,51.75,1,1,1,有,有,7050000,136232,,0.0,0,其他增建；,RPPQMLLLOHGGFCA47EA,35.74,0.0,4.38,有,120
中山區,房地(土地+建物)+車位,通北街８５號六樓,44.54,都市：其他:第三種住宅區。,,,1100512,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870525,202.92000000000002,1,2,2,有,有,31800000,156712,坡道平面,0.0,2500000,陽台外推；,RPQQMLLLOHGGFCA57EA,112.47,0.0,13.7,有,
中山區,房地(土地+建物),民生東路一段７２號九樓之６,3.79,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100504,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700423,38.46,1,1,1,有,有,5500000,143006,,0.0,0,其他增建；,RPPPMLMLOHGGFCA47EA,26.08,0.0,0.0,有,
信義區,房地(土地+建物),基隆路一段３８０巷３２號,9.99,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100419,土地3建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0720901,49.78,1,1,1,有,有,11650000,234030,,0.0,0,其他增建；,RPOPMLMJOHGGFDA27EA,31.62,4.58,0.0,有,
信義區,房地(土地+建物),嘉興街１７５巷２弄１６號五樓,37.5,都市：其他:第三種住宅區。,,,1100530,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720115,162.22,7,2,5,有,無,23000000,141783,,0.0,0,陽台外推；頂樓加蓋；,RPPPMLMJOHGGFDA37EA,138.84,0.0,23.38,無,121
信義區,房地(土地+建物),嘉興街１７５巷２弄１６號四樓,37.5,都市：其他:第三種住宅區。,,,1100530,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720115,162.22,6,0,6,有,無,24000000,147947,,0.0,0,陽台外推；,RPQPMLMJOHGGFDA47EA,138.84,0.0,23.38,無,122
信義區,房地(土地+建物),基隆路二段１９號四樓,10.64,都市：其他:道路用地(公共設施用地)。51/9/1,,,1100530,土地2建物1車位0,四層，見使用執照,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770202,119.63,3,2,2,有,有,25350000,211903,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLMJOHGGFDA77EA,100.27,0.0,6.89,有,123
南港區,房地(土地+建物),同德路７９號三樓,27.22,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0730724,113.04,3,2,2,有,有,19350000,171178,,0.0,0,,RPWOMLMJOHGGFDA97EA,75.06,0.0,9.12,有,
松山區,房地(土地+建物),南京東路五段２３９號六樓之１３,4.16,都市：其他:聯合開發區(捷)。,,,1100509,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,51.65,1,1,1,有,有,13950000,270087,,0.0,0,,RPSNMLMLOHGGFDA67EA,30.41,0.0,3.67,有,124
松山區,房地(土地+建物)+車位,八德路四段１３７號二樓,20.78,都市：其他:第三種住宅區。,,,1100501,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810131,137.46,2,1,0,有,有,19500000,141849,坡道平面,0.0,0,,RPSNMLRKOHGGFDA08EA,110.05,0.0,6.65,有,125
北投區,建物,榮華三路１巷５３弄３號,0.0,,,,1100513,土地0建物1車位0,全,一層,透天厝,住家用,磚造,0581016,44.65,0,0,0,無,無,10051408,225116,,0.0,0,具重建或重劃、都更等效益；,RPPOMLMLKHGGFEA17EA,44.65,0.0,0.0,無,
內湖區,房地(土地+建物),新明路３１６號三樓,34.1,都市：其他:第三種住宅區。,,,1100519,土地3建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720812,103.38,3,2,1,有,無,14000000,135423,,0.0,0,,RPQQMLOLNHGGFCA77EA,93.54,0.0,9.84,有,126
南港區,房地(土地+建物),經貿二路１５７巷３６弄８８號六樓之７,12.13,都市：其他:住宅區(供商務住宅使用)。,,,1100509,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970910,50.480000000000004,0,1,1,有,有,12350000,244651,,0.0,0,,RPRTMLSKOHGGFDA68EA,28.07,1.57,3.11,有,127
士林區,房地(土地+建物),中山北路七段１４０巷１０號二樓,17.32,都市：其他:第三種住宅區。,,,1100607,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740307,85.98,2,2,1,有,無,20000000,232612,,0.0,0,陽台外推；,RPSNMLLLOHGGFEA67EA,73.76,0.0,8.57,有,
士林區,房地(土地+建物),中山北路六段２巷２３弄７號五樓,42.37,都市：其他:第三種住宅區。,,,1100510,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730524,147.98,3,2,2,有,有,28000000,189215,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLLOHGGFEA37EA,112.48,20.43,9.0,無,
大安區,房地(土地+建物),敦化南路一段２９４號四樓之８,15.92,都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第肆種住宅區及第肆之壹種住宅區) 但是否在道路用地(公共設施用地)(依都市計畫說明書圖規定辦理)。,,,1100521,土地1建物1車位0,四層，陽臺,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,124.0,2,2,2,有,有,34880000,281290,,0.0,0,,RPUNMLMJOHGGFFA87EA,101.55,0.0,0.0,有,128
北投區,房地(土地+建物),東華街二段６號三樓,48.33,都市：其他:第三種商業區。,,,1100502,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0621227,101.6,4,2,2,有,無,20560000,202362,,0.0,0,頂樓加蓋；,RPPNMLOLOHGGFEA67EA,101.6,0.0,0.0,無,
士林區,房地(土地+建物),德行東路８０號三樓,34.67,都市：其他:第三種住宅區。,,,1100320,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0610502,71.78,3,3,3,有,無,15750000,219420,,0.0,0,陽台外推；頂樓加蓋；,RPUOMLLLOHGGFEA97EA,71.78,0.0,0.0,無,
士林區,房地(土地+建物)+車位,社中街２１０巷１６號十樓,21.57,都市：其他:第三種住宅區。,,,1100520,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1090508,100.03999999999999,0,0,1,有,有,14040000,154301,升降機械,15.53,1000000,,RPWOMLLLOHGGFEA18EA,46.02,3.84,4.52,有,129
士林區,房地(土地+建物),中山北路七段１４巷３６之２號三樓,19.21,都市：其他:第三種住宅區。,,,1100531,土地4建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660901,120.02,3,2,2,有,有,20250000,168722,,0.0,0,,RPSNMLMLOHGGFEA77EA,92.81,0.0,14.57,有,130
北投區,房地(土地+建物),明德路２６７巷６號三樓,21.41,都市：其他:第三種住宅區。,,,1100513,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690721,82.97,2,2,1,有,無,14500000,174762,,0.0,0,,RPVNMLMLOHGGFEA08EA,65.56,0.0,9.72,無,131
大安區,房地(土地+建物),辛亥路一段１３５號五樓之３,18.67,都市：其他:第三之二種住宅區及第三種住宅區。,,,1100515,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720920,133.66,4,2,2,有,有,29500000,220709,,0.0,0,陽台外推；,RPWQMLLLOHGGFFA48EA,89.89,0.0,21.41,有,132
大安區,房地(土地+建物),樂利路６巷６號三樓,48.0,都市：其他:第三種住宅區。,,,1100422,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.56,3,2,1,有,無,18100000,227501,,0.0,0,,RPRNMLLLOHGGFFA67EA,75.34,0.0,4.22,無,
大安區,房地(土地+建物)+車位,羅斯福路三段２８３巷７弄８號五樓,28.19,都市：其他:第三種住宅區。,,,1100514,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,155.13,2,2,2,有,有,40500000,261071,塔式車位,25.65,0,,RPROMLMLOHGGFFA87EA,49.49,9.71,20.89,有,
大安區,房地(土地+建物),雲和街１２２號二樓,29.14,都市：其他:第三種住宅區。,,,1100410,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660914,92.2,3,2,2,有,無,24100000,261388,,0.0,0,陽台外推；,RPSOMLMLOHGGFFA97EA,80.06,0.0,12.14,無,
北投區,房地(土地+建物),行義路１５４巷１１號三樓,62.33,都市：其他:第二種住宅區。,,,1100528,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030813,142.45,3,2,2,有,有,24300000,170586,,0.0,0,,RPXNMLMLOHGGFEA28EA,80.68,7.03,10.32,有,
北投區,房地(土地+建物),溫泉路１４３之１號三樓,16.56,都市：其他:特定休閒旅館住宅專用區。,,,1100601,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780214,52.37,1,1,1,有,有,4400000,84018,,0.0,0,,RPPOMLMLOHGGFEA57EA,35.97,0.0,2.04,無,
北投區,房地(土地+建物),溫泉路１４３之１７號,21.22,都市：其他:特定休閒旅館住宅專用區。,,,1100618,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780214,68.99000000000001,2,1,1,有,有,5500000,79722,,0.0,0,,RPROMLMLOHGGFEA77EA,47.56,3.04,0.0,無,133
北投區,房地(土地+建物)+車位,中和街４９３巷１１弄３５號六樓之１,19.05,都市：其他:第三種住宅區。,,,1100513,土地3建物1車位3,六層，七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971110,90.53,3,2,2,有,有,5000000,55236,坡道機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLMLOHGGFEA87EA,47.19,3.42,4.47,有,
北投區,房地(土地+建物)+車位,磺港路１４２號十樓之１,30.98,都市：其他:第三種住宅區。,,,1100402,土地1建物1車位2,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725,288.6,3,2,2,有,有,47100000,198342,坡道平面,76.34,5000000,,RPXOMLMLOHGGFEA38EA,121.77,5.96,10.6,有,134
士林區,房地(土地+建物),芝玉路一段１９７巷３１號五樓,14.45,都市：其他:第三種住宅區。,,,1100416,土地1建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740819,56.32,2,2,2,有,無,10200000,181108,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPPMLMLOHGGFEA67EA,43.78,0.0,5.25,無,135
北投區,房地(土地+建物),天母西路１１７巷５９號四樓之１,9.15,都市：其他:第三種住宅區。,,,1100421,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970818,35.7,1,1,1,有,有,8750000,245098,,0.0,0,雨遮加蓋夾層；其他增建；,RPQPMLMLOHGGFEA77EA,21.53,2.56,0.0,有,136
北投區,房地(土地+建物),雙全街５號六樓,11.83,都市：其他:第三種商業區。,,,1100424,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0601115,58.71,3,1,1,有,有,8100000,137966,,0.0,0,,RPQNMLNLOHGGFEA67EA,58.71,0.0,0.0,有,137
北投區,房地(土地+建物)+車位,溫泉路６８巷２２號三樓,56.31,都市：其他:第二種住宅區。,,,1100315,土地2建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810818,162.5,3,2,2,有,有,15500000,95385,升降平面,0.0,0,陽台外推；,RPPNMLMLOHGGFEA47EA,126.6,3.93,10.53,有,
大安區,房地(土地+建物)+車位,建國南路一段１６１號四樓,71.91,都市：其他:第三之二種住宅區。,,,1100525,土地3建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0881006,593.41,9,2,2,有,有,159765000,304010,坡道平面,87.62,6000000,,RPPQMLTKNHGGFFA38EA,315.32,9.09,20.78,有,
大安區,房地(土地+建物),光復南路２９０巷５號三樓,17.32,都市：其他:第四之一種住宅區(特)及第四種住宅區(特)(國父紀念館特定專用區)。,,,1091219,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.93,3,2,2,有,有,33000000,300191,,0.0,0,,RPVNMLMJOHGGFFA97EA,84.3,0.0,10.95,有,138
信義區,房地(土地+建物),吳興街２２０巷５９弄１３號五樓,38.09,都市：其他:第三種住宅區。,,,1100423,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790424,101.18,4,1,2,有,無,18800000,185807,,0.0,0,,RPPRMLSKOHGGFDA28EA,85.17,0.36,8.97,無,
信義區,房地(土地+建物),虎林街１００巷３５號二樓,29.4,都市：其他:第三種住宅區。,,,1100520,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710517,104.71,3,2,2,有,無,20000000,191004,,0.0,0,,RPOOMLMLOHGGFDA37EA,90.98,0.0,13.73,無,
松山區,房地(土地+建物)+車位,三民路４３巷６號五樓之１,42.93,都市：其他:第三種住宅區。,,,1100423,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951218,199.43,3,2,2,有,有,46800000,234669,坡道平面,0.0,0,,RPXPNLMLOHGGFDA48EA,101.92,3.56,12.25,有,139
信義區,車位,忠孝東路五段４５１號地下三層,0.45,都市：其他:交通用地(公共設施用地)。79/5/24,,,1100612,土地3建物1車位1,地下二層，地下三層，地下四層,十一層,其他,停車空間,鋼筋混凝土造,0941006,38.68,0,0,0,有,有,2750000,,坡道平面,0.0,2750000,僅車位交易；,RPWWNLMLOHGGFDA09EA,0.0,0.0,0.0,有,140
信義區,房地(土地+建物)+車位,信義路六段１５巷６號六樓之１,24.87,都市：其他:第三種住宅區。,,,1100607,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,125.72,3,2,2,有,有,18350000,145959,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLOHGGFDA57EA,100.63,0.0,8.15,有,
南港區,房地(土地+建物)+車位,重陽路３３０號九樓,9.73,都市：其他:第三種商業區。,,,1100610,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091119,134.45,2,1,1,有,有,23500000,242656,坡道平面,48.32,2600000,,RPOQMLMJOHGGFDA37EA,51.45,2.43,4.04,有,141
松山區,房地(土地+建物),健康路１８０號九樓,12.93,都市：其他:第三之一種住宅區。,,,1100514,土地3建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670720,129.36,3,2,2,有,有,29400000,227273,,0.0,0,,RPVOMLMJOHGGFDA87EA,98.24,0.0,16.12,有,
南港區,房地(土地+建物),昆陽街１７１巷４弄９號二樓之３,15.44,都市：其他:第三種住宅區。,,,1100408,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,40.79,1,2,1,有,無,7100000,174062,,0.0,0,,RPRPMLMJOHGGFDA57EA,33.22,0.0,0.0,無,142
信義區,房地(土地+建物)+車位,信義路五段９９號十一樓,44.59,都市：其他:特定業務區(信義計畫特定專用區)。,,,1100503,土地1建物2車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961228,292.95,3,2,2,有,有,122190000,471609,坡道平面,43.4,4500000,,RPSPMLMJOHGGFDA67EA,155.79,6.52,16.75,有,
松山區,房地(土地+建物),光復南路３３巷３１號,22.1,都市：其他:第三種住宅區。,,,1100429,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,66.69,4,2,1,有,無,18500000,277403,,0.0,0,夾層；其他增建；,RPUPMLMJOHGGFDA87EA,66.69,0.0,0.0,無,
南港區,房地(土地+建物),研究院路一段１６１號三樓,22.8,都市：其他:第三種住宅區。,,,1100527,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700326,72.75,2,1,1,有,無,8800000,120962,,0.0,0,,RPSOMLMJOHGGFDA57EA,61.25,0.0,11.5,無,
中山區,房地(土地+建物),林森北路４１３號五樓之７,8.81,都市：其他:道路用地(公共設施用地)。53/7/15,,,1100527,土地3建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730927,90.33999999999999,2,2,2,有,有,13160000,145672,,0.0,0,,RPSNMLNLOHGGFCA67EA,66.96,0.0,0.0,有,143
內湖區,房地(土地+建物),康寧路三段１８９巷８５號八樓,28.91,都市：其他:第三種住宅區。,,,1100503,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831229,111.54,3,2,2,有,有,20000000,179308,,0.0,0,,RPQPMLMLOHGGFCA57EA,77.15,0.0,10.44,有,144
內湖區,房地(土地+建物),成功路四段２１４巷１弄８號四樓,28.41,都市：其他:第二種住宅區及第三種住宅區。,,,1100520,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740712,97.59,3,2,2,有,有,16500000,169075,,0.0,0,,RPRPMLMLOHGGFCA67EA,87.4,0.0,10.19,無,
中山區,房地(土地+建物)+車位,敬業一路１６２號,89.6,都市：其他:商業區(供一般商業使用不得作住宅使用)。,,,1100515,土地1建物1車位3,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0901217,295.36,2,1,2,有,有,91880000,311078,坡道機械,0.0,4500000,,RPSPMLMLOHGGFCA77EA,150.69,0.0,8.76,有,
中山區,房地(土地+建物),新生北路二段３１之１號四樓之６,10.22,都市：其他:第三之二種住宅區及第三種住宅區 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100523,土地11建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0661105,76.68,3,1,2,有,有,15880000,207094,,0.0,0,其他增建；,RPVPMLMLOHGGFCA08EA,60.9,0.0,6.3,有,145
中山區,房地(土地+建物),林森北路３８１號七樓之１１,2.93,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100520,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740520,34.01,1,1,1,有,有,6300000,185240,,0.0,0,,RPQNMLNLOHGGFCA47EA,24.66,0.0,0.0,有,146
內湖區,房地(土地+建物)+車位,內湖路一段４１１巷６６號十六樓,95.96,都市：其他:第三種住宅區。,,,1100607,土地2建物1車位6,十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051026,690.6800000000001,4,2,4,有,有,164828122,278698,坡道平面,153.08,15000000,含土地增值稅或其他稅費217722元；,RPTNMLMLOHGGFCA67EA,311.0,11.48,33.04,有,147
中山區,房地(土地+建物),松江路２０６號九樓之７,3.19,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100513,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0661222,46.82,0,1,0,有,有,9700000,207132,,0.0,0,,RPQRMLOLNHGGFCA87EA,31.39,0.0,6.94,有,
中山區,房地(土地+建物),新生北路三段７４號八樓之１,4.39,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100524,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,48.1,1,1,1,有,有,8080000,167983,,0.0,0,其他增建；,RPTRMLOLNHGGFCA18EA,36.15,0.0,5.34,有,148
中山區,房地(土地+建物),松江路３３０巷９號四樓,24.5,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位0,四層，露台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600826,74.05,6,4,5,有,無,15500000,209318,,0.0,0,頂樓加蓋；其他增建；,RPURMLOLNHGGFCA28EA,74.05,0.0,0.0,無,149
中山區,土地,金泰段105-2地號,23.24,都市：其他:商業區(供商業購物中心使用不得作住宅使用)。,,,1100507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15816150,680557,,0.0,0,,RPWQMLOLNHGGFCA38EA,0.0,0.0,0.0,無,150
萬華區,房地(土地+建物),西藏路２８４之１號四樓,12.12,都市：其他:第三之一種住宅區。,,,1100526,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640322,36.16,2,1,1,有,無,4120000,113938,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQOMLMLOHGGFBA37EA,33.69,0.0,2.48,無,
萬華區,房地(土地+建物),中華路二段５０４巷３５號十樓,16.78,都市：其他:第三種住宅區。,,,1100426,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680403,59.84,2,2,1,有,有,10400000,173797,,0.0,0,陽台外推；,RPXPMLMLOHGGFBA18EA,52.57,0.0,7.27,有,151
萬華區,房地(土地+建物),貴陽街二段２０號四樓,14.18,都市：其他:道路用地(公共設施用地)。45/5/4,,,1100519,土地2建物1車位0,四層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0710630,127.75999999999999,4,2,2,有,無,22000000,172198,,0.0,0,陽台外推；,RPOQMLMLOHGGFBA37EA,104.54,0.0,7.65,有,
大同區,房地(土地+建物)+車位,歸綏街５８號七樓,15.0,都市：其他:第四種住宅區。,,,1100119,土地1建物1車位2,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070822,135.54000000000002,2,1,1,有,有,21250000,232286,坡道機械,63.0,4400000,,RPRQMLMLOHGGFBA67EA,39.1,2.91,4.35,有,
萬華區,房地(土地+建物),漢口街二段５１號六樓,3.73,都市：其他:第四種商業區。,,,1100518,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,48.489999999999995,1,1,1,有,有,9000000,185605,,0.0,0,,RPSQMLMLOHGGFBA77EA,25.6,0.51,5.17,有,152
