鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
前鎮區,房地(土地+建物),佛德街６７號,66.0,都市：其他:第四種住宅區,,,1100427,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0740709,185.57,5,1,4,有,無,2936300,15823,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPOPMLLLOHGGFCE67EA,0.0,0.0,0.0,,
前鎮區,房地(土地+建物)+車位,福祥街５６巷１１號十一樓,21.09,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830907,145.84,3,2,2,有,有,6500000,44569,坡道機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLOHGGFCE87EA,89.82,11.32,0.0,有,
前鎮區,土地,仁愛段95-69地號,25.0,都市：其他:第三種住宅區。,,,1100601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,630000,25200,,0.0,0,政府機關標讓售；,RPSNMLLLOHGGFCE87EA,0.0,0.0,0.0,無,
鹽埕區,房地(土地+建物),瀨南街１７０號,123.46,都市：其他:第四種商業區,,,1100612,土地5建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0630404,422.68,6,2,5,有,無,21000000,49683,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMLOHGGFAE97EA,422.68,0.0,0.0,無,
大寮區,土地,潮寮北段881地號,12.72,,,,1100610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,172800,13585,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPNMLKLOHGGFLE28DA,0.0,0.0,0.0,無,0158
大寮區,房地(土地+建物)+車位,黃厝路４３之８號三樓,23.96,都市：其他:住宅區,,,1100512,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090107,80.88,2,1,1,有,有,4360000,53907,一樓平面,13.29,0,,RPQNMLLLOHGGFLE48DA,0.0,0.0,0.0,有,0159
林園區,房地(土地+建物),力行路１之１１號,73.0,都市：其他:住宅區,,,1100608,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690425,92.82,3,1,2,有,無,2000000,21547,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLLOHGGFLE09DA,0.0,0.0,0.0,無,0160
林園區,房地(土地+建物),五福路２５２巷１５弄１２號,105.2,都市：其他:住宅區,,,1100607,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770105,128.33,4,2,2,有,無,2430000,18936,,0.0,0,三樓增建鐵皮屋,RPTOMLLLOHGGFLE88DA,0.0,0.0,0.0,無,0161
大寮區,土地,赤崁段2070-2地號,331.0,,,,1100521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6260000,18912,,0.0,0,含未保存登記建物,RPVOMLLLOHGGFLE09DA,0.0,0.0,0.0,無,
大寮區,土地,山子頂段2896地號,2775.0,都市：其他:農業區,,,1100512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41971875,15125,,0.0,0,,RPPNMLMLOHGGFLE48DA,0.0,0.0,0.0,無,
林園區,土地,中芸段1352-5地號,52.33,都市：其他:住宅區,,,1100615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,9555,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPXNMLSKOHGGFLE17DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),新厝路５９號四樓,14.83,都市：其他:第二種住宅區,,,1100503,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840710,113.33,5,0,2,有,有,3300000,29119,,0.0,0,,RPQOMLSKOHGGFLE56DA,0.0,0.0,0.0,有,0162
大寮區,土地,翁公園段三小段2006-12地號,15340.0,都市：其他:第一種產業專用區,,,1100607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,396094140,25821,,0.0,0,,RPTNMLSKOHGGFLE76DA,0.0,0.0,0.0,無,
大寮區,土地,翁公園段三小段2006-17地號,7462.0,都市：其他:第一種產業專用區,,,1100601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,198653364,26622,,0.0,0,,RPUNMLSKOHGGFLE86DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷７０號,129.0,都市：其他:住宅區,,,1090304,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,200.87,5,2,3,有,無,12000000,59740,,0.0,0,,RPTOMLSJOHGGFLE76DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷７２號,90.0,都市：其他:住宅區,,,1081124,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPPNMLSJOHGGFLE88DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷７８號,90.0,都市：其他:住宅區,,,1090311,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPQNMLSJOHGGFLE98DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷８８號,90.0,都市：其他:住宅區,,,1081005,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPRNMLSJOHGGFLE09DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷９６號,90.0,都市：其他:住宅區,,,1090219,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPSNMLSJOHGGFLE56DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷１０２號,90.0,都市：其他:住宅區,,,1090729,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,175.8,5,2,3,有,無,10200000,58020,,0.0,0,,RPTNMLSJOHGGFLE66DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷７６號,90.0,都市：其他:住宅區,,,1081102,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPPNMLMKOHGGFLE38DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷８０號,90.0,都市：其他:住宅區,,,1081115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPQNMLMKOHGGFLE48DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷８２號,90.0,都市：其他:住宅區,,,1090621,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10750000,54285,,0.0,0,,RPRNMLMKOHGGFLE58DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷８６號,90.0,都市：其他:住宅區,,,1081130,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10850000,54790,,0.0,0,,RPSNMLMKOHGGFLE68DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷９０號,90.0,都市：其他:住宅區,,,1081130,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPTNMLMKOHGGFLE78DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),五福路２５８巷９２號,90.0,都市：其他:住宅區,,,1090420,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100322,198.03,5,2,3,有,無,10800000,54537,,0.0,0,,RPUNMLMKOHGGFLE88DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),民慶街１０８巷５號,93.55,都市：其他:住宅區,,,1100427,土地2建物1車位0,全,三層,透天厝,住宅、樓梯間,鋼筋混凝土造,1040817,184.68,6,2,4,有,無,10000000,54148,,0.0,0,,RPWNMLOLNHGGFLE66DA,0.0,0.0,0.0,無,0163
大寮區,土地,赤崁段2048-3地號,317.0,都市：其他:農業區,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3080000,9716,,0.0,0,,RPWNMLLKNHGGFLE88DA,0.0,0.0,0.0,無,
美濃區,房地(土地+建物),自強街一段３１３巷１２號,185.82,都市：其他:住宅區,,,1100609,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041203,212.5,5,2,4,有,無,9150000,43059,,0.0,0,露台增建車庫。其他增建；,RPSNMLLLOHGGFKE58DA,192.68,19.82,0.0,無,0164
阿蓮區,土地,和蓮段505地號,307.06,都市：其他:住宅區,,,1100522,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,26054,,0.0,0,未登記建物；,RPSNMLNLOHGGFJE68DA,0.0,0.0,0.0,無,0165
湖內區,土地,福安段518-9地號,1241.92,都市：其他:乙種工業區,,,1100525,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29000000,23351,,0.0,0,,RPROMLMLOHGGFJE58DA,0.0,0.0,0.0,無,
阿蓮區,房地(土地+建物),民族路１１２巷３４號,101.69,都市：其他:住宅區,,,1100225,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690406,86.4,2,1,2,有,無,4200000,48611,,0.0,0,,RPUNMLKKOHGGFJE48DA,86.4,0.0,0.0,無,
阿蓮區,土地,和蓮段576-1地號,84.2,都市：其他:住宅區,,,1100602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,35629,,0.0,0,未登記建物；,RPUNMLOJOHGGFJE78DA,0.0,0.0,0.0,無,
路竹區,土地,社中段69地號,1553.22,都市：其他:道路用地,,,1100429,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23492370,15125,,0.0,0,,RPWNMLSKOHGGFJE86DA,0.0,0.0,0.0,無,
茄萣區,房地(土地+建物),民治路１６２之２號,46.03,都市：其他:住宅區,,,1100515,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720625,86.75,3,2,1,有,無,1350000,15562,,0.0,0,,RPQOMLSKOHGGFJE98DA,86.75,0.0,0.0,無,
路竹區,土地,忠孝段774地號,16.77,都市：其他:住宅區,,,1100530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1014000,60465,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLOHGGFJE68DA,0.0,0.0,0.0,無,
路竹區,土地,華正段216-1地號,1293.24,,一般農業區,農牧用地,1100610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,2320,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMLOHGGFJE78DA,0.0,0.0,0.0,無,
路竹區,土地,忠孝段770地號,155.81,都市：其他:道路用地,,,1100530,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2711094,17400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMLOHGGFJE98DA,0.0,0.0,0.0,無,
路竹區,土地,忠孝段757地號,18.38,都市：其他:住宅區,,,1100530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110000,60392,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLOHGGFJE09DA,0.0,0.0,0.0,無,
路竹區,土地,社中段442地號,52.73,都市：其他:住宅區,,,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3166667,60054,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；畸零地或有合併使用效益；,RPOOMLMLOHGGFJE28DA,0.0,0.0,0.0,無,
路竹區,土地,竹園段38地號,208.62,,一般農業區,甲種建築用地,1100423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5363500,25709,,0.0,0,未登記建物；,RPVNMLSLNHGGFJE76DA,0.0,0.0,0.0,無,
阿蓮區,土地,石案潭段1121地號,1620.0,,特定農業區,農牧用地,1100502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,1790,,0.0,0,,RPQNMLKMMHGGFJE08DA,0.0,0.0,0.0,無,0166
仁武區,土地,八德段310-5地號,2010.87,都市：其他:第三種住宅區。,,,1100518,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73000000,36303,,0.0,0,列入重劃地,RPWOMLLLOHGGFIE88DA,0.0,0.0,0.0,無,
湖內區,房地(土地+建物),中正路二段２１２巷７８號,111.38,都市：其他:第一種住宅區,,,1100307,土地3建物1車位0,全,三層,透天厝,集合住宅,鋼筋混凝土造,1091221,169.27,4,2,5,有,無,8880000,52461,,0.0,0,,RPVNMLTJLHGGFJE09DA,160.57,8.7,0.0,無,
大社區,房地(土地+建物)+車位,中山路３５０號四樓之１,20.07,都市：其他:住宅區(住二),,,1100307,土地2建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880324,152.17000000000002,4,2,2,有,有,5500000,36144,坡道平面,7.09,0,,RPOPMLSKOHGGFIE78DA,99.76,11.1,0.0,有,0167
鳥松區,房地(土地+建物)+車位,忠義路２６５號五樓之２,46.52,都市：其他:旅館區,,,1100501,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),旅社,鋼筋混凝土造,1040722,123.78,2,1,1,有,有,4500000,36355,坡道平面,31.92,0,,RPTNMLLLOHGGFIE48DA,49.48,10.23,0.0,有,0168
仁武區,房地(土地+建物),八德南路１００巷２４弄１３號,96.53,都市：其他:第三種住宅區。,,,1100608,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690605,86.8,4,2,2,有,無,7600000,87558,,0.0,0,,RPUNMLLLOHGGFIE58DA,86.8,0.0,0.0,無,
仁武區,土地,仁雄段282地號,284.47,都市：其他:鄰里中心商業區,,,1100521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21510000,75614,,0.0,0,,RPUOMLSKOHGGFIE66DA,0.0,0.0,0.0,無,0169
仁武區,房地(土地+建物),八德西路１９６號,123.86,都市：其他:第三種住宅區。,,,1100615,土地1建物1車位0,全,五層,透天厝,停車空間、店舖、住宅,鋼筋混凝土造,0991203,293.43,7,2,7,有,無,25000000,85199,,0.0,0,其他增建；,RPPNMLMLOHGGFIE18DA,242.8,50.63,0.0,有,0170
仁武區,房地(土地+建物),大禮街３３之１號,31.1,都市：其他:住宅區,,,1100613,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701128,61.3,3,2,1,有,無,1650000,26917,,0.0,0,,RPQNMLMLOHGGFIE28DA,61.3,0.0,0.0,無,
大社區,土地,興農段330地號,776.0,都市：其他:住宅區(住二),,,1100324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23474000,30250,,0.0,0,,RPOPMLNLOHGGFIE38DA,0.0,0.0,0.0,無,
大社區,土地,興農段357-1地號,657.0,,,,1100324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,82526000,125610,,0.0,0,,SPOPMLNLOHGGFIE48DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物)+車位,京文街９０號九樓,16.57,都市：其他:第四種住宅區,,,1100511,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,127.9,2,2,1,有,有,7570000,56104,坡道平面,21.49,1600000,,RPPNMLRKOHGGFIE58DA,48.86,18.01,0.0,有,
仁武區,房地(土地+建物)+車位,京文街１０８號五樓,22.09,都市：其他:第四種住宅區,,,1100526,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,161.82999999999998,3,2,2,有,有,9800000,59142,坡道平面,21.49,1500000,,RPUNMLRKOHGGFIE09DA,68.55,20.39,0.0,有,
鳥松區,房地(土地+建物)+車位,松埔北巷２之９２號十二樓之１,12.56,,鄉村區,乙種建築用地,1100521,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860204,99.46000000000001,1,0,1,有,有,2980000,29962,坡道平面,0.0,0,附贈冷氣、電熱水器及固定燈飾全部,RPWOMLQLNHGGFIE66DA,34.24,6.41,0.0,有,
仁武區,房地(土地+建物),永菱街５巷７號,99.28,都市：其他:第二種住宅區,,,1090409,土地2建物1車位0,全,三層,透天厝,集合住宅,鋼筋混凝土,1100113,197.49,5,2,3,有,無,14200000,71902,,0.0,0,,RPQNMLLKOHGGFIE08DA,197.49,0.0,0.0,無,
鳥松區,房地(土地+建物),本路２１６巷１弄２之１號,106.0,都市：其他:第三種住宅區。,,,1100517,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0740103,195.76,5,2,3,有,無,14300000,73049,,0.0,0,其他增建；,RPVPMLRKNHGGFIE66DA,181.55,14.21,0.0,無,
鳥松區,土地,仁愛段9地號,1857.82,都市：其他:住宅區(住一),,,1100322,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,128800000,69329,,0.0,0,,RPWQMLRKNHGGFIE86DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物)+車位,京文街９０號五樓,16.57,都市：其他:第四種住宅區,,,1100516,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,127.9,2,2,1,有,有,7150000,53566,坡道平面,21.49,1450000,,RPORMLRKNHGGFIE78DA,48.86,18.01,0.0,有,
大社區,土地,大安段653地號,95.0,都市：其他:住宅區(住二),,,1100408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,52632,,0.0,0,未登記建物；,RPVPMLKLNHGGFIE68DA,0.0,0.0,0.0,無,0171
旗山區,土地,旗尾段二小段2118地號,3093.0,,特定農業區,農牧用地,1091119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28700000,9279,,0.0,0,,RPQNMLPKOHGGFHE38DA,0.0,0.0,0.0,無,
旗山區,房地(土地+建物),花旗二路１７０巷８６號,94.17,,山坡地保育區,丙種建築用地,1100531,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840222,191.22,5,2,3,有,無,3100000,16212,,0.0,0,,RPSNMLPKOHGGFHE58DA,149.68,41.54,0.0,無,0172
杉林區,土地,杉林段354-15地號,2919.0,,山坡地保育區,農牧用地,1100515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583800,200,,0.0,0,,RPQNMLNLOHGGFHE28DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),瑞豐市場一巷９弄１４號,40.0,都市：其他:市場用地,,,1100512,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640319,78.62,2,2,2,有,無,4900000,62325,,0.0,0,,RPSOMLLLOHGGFGE28DA,78.62,0.0,0.0,無,0173
鳳山區,房地(土地+建物),中泰街２３巷６號,37.85,都市：其他:第三之一種住宅區,,,1100426,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670823,75.0,0,0,0,無,無,4530000,60400,,0.0,0,,RPOPMLLLOHGGFGE97DA,75.0,0.0,0.0,無,
鳳山區,房地(土地+建物),武營路２７３巷１７號,65.0,都市：其他:第三之一種住宅區,,,1100515,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760312,128.67,5,3,3,有,無,10200000,79273,,0.0,0,其他增建；,RPWNMLLLOHGGFGE58DA,114.07,14.6,0.0,無,0174
鳳山區,房地(土地+建物)+車位,文樂街５８號十樓,39.29,都市：其他:第三之二種住宅區,,,1100616,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1040903,233.89,3,2,2,有,有,16800000,71829,坡道平面,63.25,0,,RPXNMLLLOHGGFGE68DA,90.16,17.24,0.0,有,0175
鳳山區,土地,五甲段355-5地號,6.0,都市：其他:第三之一種住宅區,,,1100415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1589220,264870,,0.0,0,政府機關標讓售；,RPTOMLMLOHGGFGE48DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物)+車位,善志街３９號六樓之２,6.94,都市：其他:第二之五種商業區,,,1100603,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081225,70.32,3,2,2,有,有,3700000,52617,坡道平面,32.53,0,親友、員工、共有人或其他特殊關係間之交易；,RPPRMLMLOHGGFGE38DA,28.85,5.47,0.0,有,
大樹區,房地(土地+建物),九曲路６０８號,81.32,都市：其他:住宅區,,,1100302,土地1建物1車位0,全,三層,透天厝,住宅、樓梯間,鋼筋混凝土造,0991105,185.87,5,2,3,有,無,7800000,41965,,0.0,0,,RPSNMLNLOHGGFGE38DA,170.99,14.88,0.0,無,
大樹區,土地,龍目段988地號,8081.71,,一般農業區,農牧用地,1100326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,1485,,0.0,0,,RPXNMLRKOHGGFGE56DA,0.0,0.0,0.0,無,
大樹區,土地,大樹新吉段40-1地號,921.51,都市：其他:住宅區,,,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19380000,21031,,0.0,0,地清或未辦繼承標售；,RPTNMLLLOHGGFGE28DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),建國路一段３１巷６４號,77.0,都市：其他:第三之一種住宅區,,,1100426,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0681213,92.18,3,2,2,有,無,5000000,54242,,0.0,0,,RPPNMLLLOHGGFGE87DA,92.18,0.0,0.0,無,
鳳山區,房地(土地+建物),大東一路１０巷３６號,76.31,都市：其他:第三之一種住宅區,,,1100530,土地7建物1車位0,全,二層,透天厝,住商用,加強磚造,0640402,86.26,4,2,5,有,無,10300000,119406,,0.0,0,其他增建；,RPXOMLRJOHGGFGE56DA,86.26,0.0,0.0,無,0176
鳳山區,房地(土地+建物)+車位,武營路１３６號十樓之３,24.8,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,178.99,3,2,2,有,有,11300000,60995,坡道平面,23.24,1800000,,RPSPMLOKOHGGFGE58DA,81.24,21.86,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３６號九樓之５,24.8,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,178.99,3,2,2,有,有,11400000,60995,坡道平面,23.24,1900000,,RPTPMLOKOHGGFGE68DA,81.24,21.86,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３６號四樓之７,23.0,都市：其他:第三之一種住宅區,,,1100409,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,166.64,3,2,2,有,有,10000000,57880,坡道平面,23.24,1700000,,RPUPMLOKOHGGFGE78DA,79.49,15.42,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３６號八樓之７,23.0,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,166.64,3,2,2,有,有,10600000,61367,坡道平面,23.24,1800000,,RPVPMLOKOHGGFGE88DA,79.49,15.42,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３６號九樓之７,23.0,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,166.64,3,2,2,有,有,10900000,63459,坡道平面,23.24,1800000,,RPWPMLOKOHGGFGE98DA,79.49,15.42,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號七樓之１,16.68,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,117.69,2,2,1,有,有,7100000,57107,坡道平面,21.38,1600000,,RPXPMLOKOHGGFGE09DA,52.99,10.76,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號十樓之１,16.68,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,119.56,2,2,1,有,有,7350000,58659,坡道平面,23.24,1700000,,RPOQMLOKOHGGFGE28DA,52.99,10.76,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號十三樓之１,23.9,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,172.4,3,2,2,有,有,10900000,60919,坡道平面,21.38,1700000,,RPPQMLOKOHGGFGE38DA,77.33,22.62,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號五樓之２,16.68,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,119.03999999999999,2,2,1,有,有,6750000,56704,坡道平面,21.38,0,,RPQQMLOKOHGGFGE48DA,49.99,14.68,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號五樓之３,18.94,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,133.70999999999998,2,2,1,有,有,7950000,56530,坡道平面,21.38,1600000,,RPSQMLOKOHGGFGE68DA,54.74,19.58,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號八樓之３,18.94,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,133.70999999999998,2,2,1,有,有,7940000,56441,坡道平面,21.38,1600000,,RPTQMLOKOHGGFGE78DA,54.74,19.58,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號十三樓之５,23.9,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,174.26,3,2,2,有,有,10900000,60257,坡道平面,23.24,1800000,,RPQNMLPKOHGGFGE28DA,77.33,22.62,0.0,有,
鳳山區,房地(土地+建物)+車位,武營路１３８號四樓之７,16.68,都市：其他:第三之一種住宅區,,,1100510,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1100225,119.56,2,2,1,有,有,7000000,55025,坡道平面,23.24,1700000,,RPRNMLPKOHGGFGE38DA,52.99,10.76,0.0,有,
